3 36258 65284 49630
4 13786 57426 48405 98675
4 79058 79596 81686 25601
4 48991 28062 10964 42030
4 72697 74086 72704 26692
4 62117 32229 9121 43555
4 27568 48045 50965 53119
4 5182 98507 77689 58051
3 32566 46358 49311
4 58789 23385 97474 61270
4 85635 87576 82065 2907
4 75458 33308 36601 7571
4 72311 87579 86283 20484
4 57532 32693 79342 53623
4 93088 73196 58591 87266
4 56748 77091 74177 45814
4 66061 33250 11145 81152
4 45816 93312 7990 23859
4 4893 94841 54690 18597
4 96879 96385 89382 61469
4 98614 15487 28453 85628
4 44163 40262 88434 17319
4 3667 61823 67715 24829
4 11295 48371 44932 37092
4 13782 13536 67937 45230
4 31424 45757 7327 63209
4 40966 84216 76244 24071
4 658 8083 37081 41928
4 32549 41388 46538 96257
4 84197 43272 46633 74191
4 3656 31097 89704 24374
4 3966 12483 21123 20959
4 85310 36663 78779 5369
4 55357 46191 81940 33550
4 29094 13006 23868 71272
4 13230 26670 47821 23156
4 31638 7915 21845 12174
4 91684 38549 32913 50456
4 33069 72811 94930 20916
4 53754 38293 5784 10191
4 26956 95490 20828 35318
4 30021 58491 14923 24624
4 27104 57749 67904 68318
4 13107 3396 23527 62284
4 56587 47614 57822 67678
4 90213 56718 22236 78579
4 71686 45653 90196 32736
4 19970 30896 16911 52651
4 22524 5366 89631 42332
4 61644 87913 19259 25780
4 64038 23230 48484 28501
4 45346 39682 10769 34923
4 41197 92537 79092 45787
4 40938 75156 60576 82949
4 51128 39463 37806 65767
4 38935 62884 29280 35461
4 57595 69897 6429 92747
4 16424 10755 17083 8093
4 50015 58857 90728 61846
4 82353 79297 66003 70485
4 43868 30914 52979 48572
4 31641 72618 9641 55484
4 24013 41330 62152 30848
4 83890 62510 23964 44428
4 20506 60387 64902 95957
4 98055 49272 48676 83775
4 7798 43858 72173 53412
4 19059 30786 28748 95621
4 74584 87936 36709 60272
4 31826 66421 39508 92588
4 9675 32433 28765 2769
4 38719 69534 11053 84997
4 88548 74738 23643 36829
4 84649 70030 59062 22326
4 64554 20112 11320 9709
4 71609 20025 40170 23956
4 20688 93207 17288 55497
4 26711 79380 50309 41655
4 11862 95165 16358 17823
4 63786 62877 83377 74163
4 32527 50953 72296 6981
4 68040 11522 98246 23258
4 22429 81611 99064 82901
4 95654 8901 67126 9023
3 59715 48301 96307
4 77830 20878 6293 43257
4 75281 35606 89279 61772
4 42304 38397 17711 20888
4 74007 4637 31872 60996
4 26915 55866 81172 84373
4 95847 59615 27689 99177
4 81771 18702 70073 61573
4 25564 73379 63575 54921
4 12426 38001 70159 10107
4 62481 40190 32370 349
4 33557 63004 26434 42105
4 85326 36147 52535 29001
4 47376 3237 44913 69562
4 69948 37040 43926 75019
4 3096 8679 49268 74072
4 42107 79139 9233 67590
3 49291 72723 36613
4 57370 84026 57982 44321
4 27884 81001 27019 12060
4 12298 41359 2743 10759
4 68046 2724 8183 3998
4 86937 98674 35078 84888
3 5190 40570 72482
4 81406 52932 4606 97548
4 84032 70035 27475 73531
4 56199 97232 47867 2725
4 41858 65136 83902 66930
4 64471 57928 46580 67270
4 86255 60770 5872 17171
4 35031 24282 74772 96238
4 41125 48407 92724 5763
4 7869 4073 55195 29615
4 62678 51076 46315 79636
4 38006 26987 69114 65985
4 7687 60061 31455 57953
4 25450 5777 36781 57200
4 93257 96030 92789 50520
4 23013 34956 78199 70406
4 40559 58000 91726 77425
4 98662 8693 15823 99454
4 80151 12525 86437 56054
4 23873 18128 89614 4049
4 44483 30491 96163 36573
4 26561 60033 79982 78297
4 22045 8739 469 39485
4 1119 59522 92684 51482
4 43 62830 88842 26429
4 12598 30307 42169 12220
4 71926 51803 58888 86713
4 6381 2536 9426 50263
4 16492 52534 37626 88460
4 83952 42015 38795 26022
4 22226 49344 67338 6373
4 48492 46342 43506 52517
4 75996 6397 68506 79969
4 41188 29506 7923 74837
4 94108 68372 10111 96571
4 16583 69638 64738 52767
4 15996 39024 31959 49312
4 28086 79133 43092 37506
4 8536 15000 81775 18869
4 1986 57016 81638 84483
4 79183 44493 20756 72533
4 23503 61648 39456 56707
4 62051 69692 21642 34346
4 85422 82296 36576 25625
4 70512 82458 1183 41415
4 84366 55207 84098 24253
4 54851 26218 71440 14544
4 60277 24768 76087 33098
4 14517 65272 79107 99100
4 13015 99759 86683 53054
4 11327 78004 91491 3428
4 95733 99694 83094 63132
4 37064 95244 41265 91775
4 36649 71280 47000 18336
4 50464 51020 36894 20587
4 62488 25425 92870 95109
4 18945 28573 75421 988
4 41869 46753 11037 65449
4 3160 55872 16480 5813
4 23452 21831 1986 45361
4 67592 14506 65211 22865
4 37165 52164 43992 77414
4 27290 10611 51562 99580
4 27707 85015 91418 36148
4 70604 54236 45743 10080
4 13127 30811 49152 55725
4 61523 85388 54351 51347
4 37235 52272 17881 13138
4 86992 96109 72462 35075
4 29103 45162 24801 90635
4 85327 86812 17982 66575
4 49149 13999 70251 43140
4 35893 11242 77151 96629
4 58200 26072 10036 65442
4 57248 95783 24385 80206
4 89039 6141 17691 24831
4 24138 65480 93992 70298
4 98674 77393 78557 47773
4 84702 88251 6881 97206
4 36970 93718 32243 94239
4 46552 66850 46584 10118
4 99808 63204 43390 29970
4 83062 35417 26763 97115
4 12439 14631 82933 48480
4 40218 22607 36007 1189
4 34608 92112 62194 54357
4 72917 60825 88717 67497
4 73051 68243 76943 30890
4 75939 16341 18985 46965
4 29513 32697 55951 4405
4 91916 80675 55394 34739
4 91396 56738 37848 58744
4 56062 5524 64009 83873
4 53251 71973 83803 86496
4 21127 80963 43368 35080
4 64939 56883 35944 61641
4 87394 70946 8034 76057
4 54038 79453 76563 86534
4 41944 63952 39302 83069
4 20763 82813 2272 51876
4 22722 24037 33938 35216
4 44262 93062 95672 63617
4 35540 2123 83315 87446
4 17070 17593 20505 5795
4 38790 25985 28951 40119
4 98573 6370 48138 28015
4 87972 83990 33389 87494
4 14595 39964 32080 9645
4 68023 94981 90750 32650
4 25301 89569 80518 52366
4 67934 21711 39845 91669
4 3141 48229 28015 68662
4 74368 18226 13043 47124
4 32524 33057 94217 4098
4 59940 51271 21400 31324
4 29252 84238 98286 88359
4 19295 41665 20005 76338
4 36375 61310 27194 47942
4 41533 62705 47800 67717
4 11706 43689 8736 32057
4 52127 73349 32903 19542
4 10922 48997 51506 30062
4 44734 6718 47893 36001
4 3270 45263 927 81425
4 80289 97714 80240 96810
4 31254 64594 151 17425
4 78455 77659 99538 9122
4 73675 96703 60724 52848
4 90100 81901 13946 25342
4 61932 26716 65870 95505
4 16121 25624 25095 87017
4 87729 21272 6349 3837
4 72559 179 59588 19424
4 94346 536 31590 32863
4 50470 1562 70197 29892
4 80198 85311 6524 8982
4 65214 80509 64627 84130
4 84548 32980 61404 63853
4 44795 65077 7601 12822
4 57735 32163 92624 37528
4 77061 32309 17507 36979
4 75101 80056 57951 59522
4 59931 60318 98442 64940
4 8706 76965 87959 19670
4 30053 90652 75615 62594
4 9708 19998 66185 98836
4 36975 92972 75111 70825
4 15079 25767 13945 99654
4 56052 52886 80030 45707
4 46566 32654 93198 76663
4 90553 95107 47089 52588
4 2184 73811 79597 82844
3 38383 94289 54778
3 34934 29942 80381
4 6285 68089 67432 1757
4 61877 99264 93187 65124
4 41011 27958 18711 53268
4 26342 1208 3594 28879
4 50881 83521 4280 84099
4 58831 41266 93671 29550
3 4586 34290 45334
4 12116 35722 59216 73247
4 97777 10582 76713 29901
4 72776 9424 88198 98437
4 34655 50116 28044 1455
4 35230 88062 17904 60510
4 83330 13982 45910 50046
4 16949 86412 38475 3076
4 64386 39414 89230 73609
4 71528 29635 29475 80254
4 87440 43898 57502 20014
4 9505 24542 80224 32380
4 91943 25911 84725 76915
4 33060 34752 89736 35958
4 96573 86278 92406 64983
4 63655 49362 88468 45026
4 38944 19862 54551 26385
4 58217 16764 913 60422
4 6778 14183 51549 66716
4 6299 31799 26342 84132
4 79648 38986 33510 30449
4 37698 90166 17384 37341
4 12971 15483 30747 67727
4 64888 78615 18534 22926
4 81438 10893 30170 48153
4 66872 98676 23726 35206
4 13724 26971 45061 5149
4 30293 75818 73613 32929
4 20118 9188 82081 55221
4 87954 87168 62823 42741
4 11468 25610 23871 46391
4 85823 77179 96557 44177
4 12997 49760 46805 85128
4 34649 75172 67543 85195
4 2860 13179 98291 60545
3 70717 57598 7464
4 44402 75569 58668 15099
4 80318 20630 32699 58447
4 93930 43798 18239 77268
4 61683 3792 98783 63195
4 14373 26294 76356 43238
4 55602 44015 24549 55476
3 31127 74338 18311
4 79579 1397 76250 13313
3 61796 60666 41192
3 27913 44838 16867
4 40150 21514 31754 67012
4 27583 84081 12957 90271
4 43897 98145 53973 51723
4 23672 90417 94286 411
4 90098 19701 3006 96327
4 40694 85588 46812 93456
4 63705 38547 86500 37493
4 65869 42414 82500 4948
4 29141 94510 56089 47814
4 67781 58803 30203 2934
4 11474 75503 18445 57273
4 94307 78692 16964 72130
4 83047 84083 32305 63052
4 68302 52029 84091 32558
4 39028 61340 93965 64849
4 56115 6299 26815 48481
4 83668 41626 18238 36555
4 12800 4114 48399 74131
4 32442 53438 52407 90814
4 11361 52421 74141 9280
4 68047 6135 16253 81929
4 8261 75395 46593 7101
4 14797 35086 38607 78500
3 62262 69053 85497
4 33418 49719 57781 54823
4 5020 5400 56720 94342
4 65728 43497 70439 1008
4 88923 99659 29643 17273
4 82096 47963 60653 64947
4 76787 19436 26647 64382
4 82920 84555 16823 85617
4 89225 25427 44997 82514
4 39746 27407 29234 92018
4 11467 6026 38033 282
4 67359 49468 25466 68971
4 38647 98969 64187 80285
4 55273 16803 76241 38795
4 26469 64368 73271 12914
4 94875 89938 91436 26179
4 71780 84968 50009 11169
4 30938 21725 16205 54287
4 9445 39440 8806 79549
4 33519 7996 54928 35064
4 49297 77303 8603 15681
4 77685 93623 75238 95989
4 92005 53306 49733 26568
4 83425 4183 14339 86800
4 62756 52578 93100 80766
4 759 55152 56247 88747
4 22311 82089 62035 95734
4 30546 85092 15416 54754
4 86480 73942 19604 82947
4 24772 50822 51485 10063
4 94940 14132 43981 59086
3 14268 816 33256
4 25939 30521 5746 93506
4 26533 73123 76725 6871
4 9634 20133 54021 69915
4 42545 18727 32735 93351
4 75117 6216 15668 60612
4 58981 50903 27343 42108
4 94272 16748 54403 14232
4 50520 96377 16543 83862
4 69046 20320 43206 5272
4 39162 67147 91521 77677
4 67797 90709 23809 97510
4 47696 5642 15504 53848
4 98382 58833 6705 46422
4 58322 26603 8289 18579
4 49757 72513 25039 5547
4 32515 71328 45208 54581
4 92379 37247 12906 80705
4 91811 1642 66858 77476
4 54586 1300 40189 65081
4 77192 73605 7659 99755
4 33000 24696 688 72015
4 35517 34905 41832 8263
4 88930 94265 55815 2552
4 10433 82399 91883 65650
4 7452 19976 5334 90589
3 27265 58503 24088
4 67664 3166 85938 21080
4 45325 8824 3128 87972
4 90803 18822 50812 99178
4 49328 66021 78340 53375
4 50350 43881 3115 97857
4 49954 43464 55402 83666
4 34886 89627 12827 74741
4 56494 16199 27760 82456
4 57645 88870 26445 90188
4 36699 17471 59477 66035
4 22059 74543 781 33786
4 82706 84675 68080 31101
4 5978 43516 59712 21535
4 85441 66238 3571 41610
4 31250 55676 85529 56694
4 30881 22158 25604 30692
4 80947 27755 159 53718
4 9767 67552 17091 19090
4 96167 74108 30934 89189
4 75796 1086 92840 43611
4 72693 28600 16450 70502
4 86559 73575 97042 89925
4 49394 62531 13577 25832
4 38530 2240 51005 70429
4 82692 34264 37571 17894
4 69469 77725 22573 13016
4 4177 36018 9841 19489
4 55436 59062 99663 38721
4 69595 31464 73315 53479
4 84700 82410 64925 8756
4 99151 54521 27217 56655
4 35037 49707 81518 11759
4 39670 66364 47168 84071
4 53058 33964 45821 10307
4 29384 32929 66914 13386
4 2532 53015 87072 47729
4 42123 71894 42591 67910
4 79996 73147 77226 95433
4 7091 38401 63673 29986
4 20430 66549 17074 4829
4 66375 3811 71271 76796
4 12109 40037 14587 22408
4 25877 89446 69113 95280
4 10731 18504 23061 95164
4 58698 55825 57365 43310
4 11881 72235 95107 96105
4 3975 76126 92495 8064
4 75023 86377 38290 8188
4 68146 84328 93761 15034
4 25757 77388 26724 77564
4 30113 1501 18715 24209
4 57762 91761 94862 78095
4 82494 98948 20738 28255
4 52075 33336 58004 39936
4 73723 51057 49320 68654
4 94371 26645 71177 26097
4 3531 73474 92907 44892
4 42357 20828 93764 81844
4 37940 59542 77195 61341
4 25944 34067 63346 45571
4 74200 80271 58198 34018
4 89979 1713 28436 28603
4 15314 98630 48195 67626
4 80811 28108 83844 65691
4 86545 77784 720 52812
4 33267 75640 71883 61694
4 80286 26104 59880 60900
4 14810 26506 84715 91067
4 34010 32796 25297 27572
4 51298 92076 33848 40821
4 1503 10749 64755 7224
4 96122 59966 73413 64254
4 7943 85668 43591 86207
4 42564 3289 97521 45877
4 71815 5574 2589 63609
3 91668 95675 22572
4 11621 71869 84160 5406
4 82546 31412 88949 53492
4 89744 31232 32511 10687
4 81457 68641 84756 55952
4 86350 89910 98575 72293
4 14684 20090 30311 48511
4 96450 21782 52409 22134
4 10367 50873 97034 30204
4 85027 4373 10395 76517
4 51325 60951 42499 96021
4 28896 85268 91310 65529
3 24640 95009 66756
4 43145 2023 64729 1495
4 23381 98353 75353 43329
4 39665 40471 80382 64829
4 28191 41988 61888 28467
4 30043 79415 99587 67712
4 28118 37687 91126 93814
4 4817 89154 90936 30723
4 22842 13245 27921 6268
4 92868 15111 15696 96822
4 63730 87985 59052 77730
4 64420 91810 19625 83483
4 48983 18635 75780 35483
4 5897 12374 17135 32103
4 6836 83345 92066 40143
4 32123 81256 50027 13388
3 77850 44615 99613
4 4957 48607 4571 33588
4 69428 30031 85512 77331
4 40620 57838 86122 42837
4 34229 77959 91928 81497
4 27776 27358 62293 86047
4 22741 38699 91313 67320
4 73875 4658 55514 86632
4 11177 93420 80408 84030
4 60061 58844 89739 68776
4 87159 72472 43503 34696
4 52012 66764 29719 37875
4 4649 58552 65170 97058
4 70160 4876 80745 13904
4 44276 92943 75042 67184
4 18509 63438 19377 90581
4 5128 11054 16291 7313
4 1657 17565 56627 74589
4 92951 18333 40849 8731
4 47691 67225 42374 5596
4 91141 11954 99892 36948
4 68988 80626 49297 63378
4 15619 93457 71493 94573
4 42374 68405 94736 40475
4 48884 50838 4236 40483
4 34566 77518 91948 64731
4 10185 79792 38581 54358
4 97895 55532 86074 18776
4 39131 55721 8581 19937
4 44564 95156 5567 40596
4 29460 94413 59550 69323
4 53043 5117 2741 61206
4 23683 69099 54149 76527
4 47177 87588 67406 3288
4 55229 81422 42915 39358
4 22931 74318 80219 92303
4 35260 86078 89662 95717
4 86947 41827 94148 52392
4 11314 72843 99019 96122
4 92542 22445 95957 49305
4 59005 95962 76444 86015
4 62858 98041 15262 742
4 44210 17651 79732 97553
4 69435 98928 69051 23968
4 88685 65662 88241 88969
4 66625 42803 24947 86000
4 42924 25156 15783 16770
4 12597 34270 55253 12799
4 72222 7271 30092 9309
4 22992 91108 85121 39059
4 46715 62936 77710 1367
4 74509 74425 49902 20854
4 44376 99452 3775 53925
4 97487 73088 46471 86273
4 75402 35243 92967 56594
4 55156 96036 49897 6274
4 13401 88678 86050 51926
4 50399 74903 71126 58427
4 53180 10458 10382 58678
4 21318 37563 3717 41320
4 49544 45066 61387 2522
4 89908 10177 710 45948
4 29052 34735 12883 52840
4 65359 40767 68684 2694
4 6697 34335 84165 85406
4 61325 21500 15288 19920
4 12951 19944 54026 59529
4 18780 94822 30035 87560
4 80098 41415 38098 36260
4 48354 7652 28606 2429
4 10767 28135 11872 39445
4 78797 27523 52633 23019
4 73754 91403 47454 75566
4 73283 40906 91627 67732
4 3154 82668 14304 60468
4 87134 92713 87 6584
4 71878 82304 19612 3347
4 9166 71331 67960 14307
4 59876 96098 99160 69541
4 37564 48660 56025 68366
4 64083 21163 31997 34175
4 67464 94872 92616 40556
4 51617 77744 33554 24315
4 76197 66319 7862 18338
4 87704 44491 50930 67271
4 17555 39639 73426 65578
4 7393 8478 20085 84567
4 18812 57034 14663 17957
4 26404 66627 74147 36921
4 47767 95570 37656 67763
4 85094 26680 27798 71551
4 76153 2346 66277 64847
4 17287 54099 16135 7294
4 81792 1268 3888 66133
4 25463 52004 33469 29164
4 8184 45276 59313 97851
4 29159 98431 20589 9719
4 48060 41752 9415 92912
4 22789 93544 2932 43246
4 22225 60990 94531 32370
4 60708 82582 91840 23526
4 85304 57686 95998 41188
4 22461 10850 23191 79404
4 39122 51115 22479 75
4 36170 70677 38186 41447
4 65179 58061 38210 58025
4 9479 65677 27815 63776
4 20527 10479 52543 2438
4 5595 96762 87328 78716
4 18068 78302 67782 81183
4 94953 66526 71402 79285
4 88806 48926 30982 45345
4 35677 41535 51024 15508
4 53197 90584 60096 88449
4 74529 68533 22329 79807
4 56909 93619 40790 79278
4 65451 7180 35087 68828
4 86509 66179 61965 59129
4 90328 41078 56465 79885
4 68139 4213 87877 2872
4 19939 69821 13158 89271
4 19927 21331 15978 21750
4 22135 22703 94923 26383
4 14473 14255 47059 81703
4 16064 89644 28425 6537
4 98347 79019 52018 50162
4 77060 39562 74022 39900
4 12443 9443 27693 81265
4 23236 51520 62550 15100
4 61684 9853 96172 79268
4 49427 40158 68635 31155
4 88649 9472 48551 35105
4 57449 58893 69062 29241
4 86459 63683 85192 10
4 9792 36783 48812 24106
4 83975 20606 3220 1273
4 35102 82491 31194 21249
4 78897 33472 12987 88027
4 7030 78187 61359 34571
4 94338 42029 73151 88262
4 59202 30664 4441 97407
4 66750 62361 75423 68855
4 53163 32615 98685 72447
4 26344 91866 23800 76657
3 38796 4092 48173
4 69891 92556 29781 66489
4 87649 41243 53405 31098
4 47297 16085 66165 67807
4 69235 70361 26993 41308
4 47588 17286 57049 88428
4 9710 81111 46064 44881
4 6819 48896 73427 72052
4 68408 96668 28279 28261
4 53880 72381 7957 33711
4 89647 13828 15864 88701
4 76810 4708 14850 73757
4 74968 68308 93674 83094
3 62299 38363 93141
4 48435 72082 73573 80804
4 92858 19467 60383 47090
4 15448 34613 96853 72346
4 53593 33139 81412 53087
4 36991 15368 30303 77860
4 89864 97824 39832 8040
4 96028 39158 27722 40802
4 25298 80378 88731 32030
4 78621 10168 3164 49947
4 31414 66941 91464 87547
4 72936 8658 612 97624
4 31734 40493 91812 77518
4 57452 79647 69381 80491
4 73646 49315 758 68623
4 12838 27041 21818 92482
4 6785 61003 28464 66855
4 64544 8747 25947 61265
4 40133 25348 34537 6595
4 57003 96909 46032 61921
3 41555 68379 64740
4 55100 83223 9656 88198
4 67570 21445 98311 31837
4 83548 72580 72284 86878
4 36289 51845 70589 73011
4 20851 41791 55945 2735
4 84108 77288 78500 69071
4 51371 81921 86007 79722
4 97882 20280 66337 54063
3 11885 47566 57143
4 79965 17444 1159 41670
3 22576 94901 48967
4 85031 3708 8516 41565
4 31387 59006 41910 34623
4 79718 21014 75718 36889
4 59227 80336 57351 9083
4 40285 68972 17723 58483
4 31040 48379 5217 85691
4 34227 94778 4696 7329
4 16446 15058 21502 53181
4 84705 48212 70045 25554
4 51289 80739 28790 70060
4 37063 30185 98322 36559
4 9997 55719 60903 75149
4 31269 68376 60084 95550
4 8236 67188 64542 95635
4 29731 94185 46753 86124
4 97596 85258 93377 93742
4 53869 66476 99612 57517
4 11912 169 40808 21784
4 20956 37637 31222 29533
4 96477 81365 69452 78181
4 56516 40520 94076 92639
4 10372 14986 10670 74053
4 44687 47198 50217 1040
4 87895 54484 51637 60592
4 5370 38243 48261 54190
4 99641 1583 53788 76740
4 41108 37046 66072 7430
4 23090 38526 48301 2811
4 38432 35580 50549 55485
3 75797 39630 19031
4 2321 73758 67342 85145
4 57110 97243 82148 32955
4 61184 43589 33823 95304
4 66212 8273 19858 44916
4 49399 9741 41372 92817
4 460 38441 92040 22230
4 76448 13794 95738 77806
4 1759 40525 76705 58080
4 57071 81507 55438 84016
4 68604 89364 24928 94126
4 85864 70046 11251 40135
4 26734 12265 4644 73877
4 85516 46009 84798 71147
4 97756 68408 80197 83225
3 84574 68438 62787
4 33508 97884 89169 5373
4 88749 69872 59403 79564
4 21864 23549 60113 5452
4 9574 57788 19952 67127
4 91462 24071 29738 43214
4 34408 41385 8920 41463
4 44396 33794 65767 28521
3 96949 59605 39469
4 29913 70089 82538 39588
4 45363 63450 99036 17933
4 89964 45120 83878 42974
4 72617 51173 37798 1207
4 91949 77387 14392 40150
4 23678 72081 36532 7542
4 20205 44840 3189 38156
4 21658 44336 51243 61571
4 95407 38755 32771 96420
4 43910 58278 23666 78433
4 12870 65776 48840 19924
4 14393 3911 23292 70521
4 25345 38503 30851 36578
4 90917 73075 37355 13669
4 96686 85495 58381 43540
4 25863 26513 55055 41408
4 9937 5649 55025 88004
4 2795 3870 36777 48462
4 72895 89263 80065 42689
4 16416 51364 61023 3526
4 52709 61778 22774 32466
4 7557 26408 56287 23753
4 17373 44286 83099 80931
4 1280 43344 87134 81796
4 90483 80149 74624 68831
4 14193 47912 93879 59865
4 13617 85966 65834 23797
4 16370 26490 67719 53743
4 15749 60996 34451 71567
